Nama PT,Prodies
Politeknik Negeri Banjarmasin,Teknologi Rekayasa Otomotif (D4)
Politeknik Negeri Banjarmasin,Teknologi Rekayasa Pembangkit Energi (D4)
STMIK Satyagama,Komputerisasi Akuntansi (D4)
STMIK Satyagama,Manajemen Informatika (D4)
IAIN Imam Bonjol Padang,Aqidah dan Filsafat Islam (S1)
IAIN Imam Bonjol Padang,Bahasa dan Sastra Arab (S1)
IAIN Imam Bonjol Padang,Bimbingan Konseling Islam (S1)
IAIN Imam Bonjol Padang,Dirasat Islamiyah (S2)
IAIN Imam Bonjol Padang,DMS Pendidikan Agama islam (S1)
IAIN Imam Bonjol Padang,DMS Pendidikan Guru Madrasah Ibtidaiyah (S1)
IAIN Imam Bonjol Padang,Ekonomi Syari'ah (S2)
IAIN Imam Bonjol Padang,Ekonomi Syariah (S1)
IAIN Imam Bonjol Padang,Hukum Ekonomi Syariah (Muamalah) (S1)
IAIN Imam Bonjol Padang,Hukum Islam (S3)
IAIN Imam Bonjol Padang,Hukum Keluarga (Ahwal Syakhshiyah) (S2)
IAIN Imam Bonjol Padang,Hukum Keluarga (Al-Ahwal asy-Syakhshiyah) (S1)
IAIN Imam Bonjol Padang,Ilmu Al-Qur'an dan Tafsir (S2)
IAIN Imam Bonjol Padang,Ilmu Al-Quran dan Tafsir (Program Khusus Tafsir Hadis) (S1)
IAIN Imam Bonjol Padang,Ilmu Hadist (S2)
IAIN Imam Bonjol Padang,Ilmu Hadist (Tafsir Hadis) (S1)
IAIN Imam Bonjol Padang,"Ilmu Perpustakaan (d/h. Perpustakaan, Arsip dan Dokumentasi) (D3)"
IAIN Imam Bonjol Padang,Jinayah Siyasah (S1)
IAIN Imam Bonjol Padang,Komunikasi dan Penyiaran Islam (S1)
IAIN Imam Bonjol Padang,Manajemen Dakwah (S1)
IAIN Imam Bonjol Padang,Manajemen Pendidikan Islam (S1)
IAIN Imam Bonjol Padang,Pendidikan Agama Islam (S3)
IAIN Imam Bonjol Padang,Pendidikan Agama Islam (S2)
IAIN Imam Bonjol Padang,Pendidikan Agama Islam (S1)
IAIN Imam Bonjol Padang,Pendidikan Bahasa Arab (S1)
IAIN Imam Bonjol Padang,Pendidikan Bahasa Arab (S2)
IAIN Imam Bonjol Padang,Pendidikan Guru Madrasah Ibtidaiyah (S1)
IAIN Imam Bonjol Padang,Pengembangan Masyarakat Islam (S2)
IAIN Imam Bonjol Padang,Pengembangan Masyarakat Islam (S1)
IAIN Imam Bonjol Padang,Perbandingan Mazhab dan Hukum (S1)
IAIN Imam Bonjol Padang,Perbankan Syariah (Manajemen Keuangan dan Perbankan Syariah) (D3)
IAIN Imam Bonjol Padang,Psikologi Islam (S1)
IAIN Imam Bonjol Padang,Sejarah dan Kebudayan Islam (S2)
IAIN Imam Bonjol Padang,Sejarah Peradaban Islam (SPI) (S1)
IAIN Imam Bonjol Padang,Studi Agama-Agama (S1)
IAIN Imam Bonjol Padang,Tadris - Bahasa Inggris (S1)
IAIN Imam Bonjol Padang,Tadris - Ilmu Pengetahuan Alam (Konsentrasi Fisika) (S1)
IAIN Imam Bonjol Padang,Tadris - Ilmu Pengetahuan Sosial (Konsentrasi Sejarah) (S1)
IAIN Imam Bonjol Padang,Tadris Matematika (S1)
STIT Tarbiyatun Nisa Sentul-Bogor,Pendidikan Agama Islam (S1)
STIT Tarbiyatun Nisa Sentul-Bogor,Pendidikan Islam Anak Usia Dini (S1)
STMIK Palcomtech,Informatika (S1)
STMIK Palcomtech,Sistem Informasi (S1)
STMIK Palcomtech,Teknik Informatika (S1)
STAI Sabili Bandung,Hukum Ekonomi Syariah (Muamalah) (S1)
STAI Sabili Bandung,Pendidikan Agama Islam (S2)
STAI Sabili Bandung,Pendidikan Agama Islam (S1)
STAI Sabili Bandung,Pendidikan Guru Madrasah Ibtidaiyah (S1)
STAI Sabili Bandung,Pendidikan Islam Anak Usia Dini (S1)
STMIK Tasikmalaya,Komputerisasi Akuntansi (D3)
STMIK Tasikmalaya,Teknik Informatika (S1)
Institut Sains Dan Teknologi Annuqayah,Biologi (S1)
Institut Sains Dan Teknologi Annuqayah,Kimia (S1)
Institut Sains Dan Teknologi Annuqayah,Matematika (S1)
Institut Sains Dan Teknologi Annuqayah,Teknik Sipil (S1)
Institut Sains Dan Teknologi Annuqayah,Teknologi Hasil Pertanian (S1)
Institut Sains Dan Teknologi Annuqayah,Teknologi Informasi (S1)
Universitas Muhammadiyah Berau,Akuntansi (S1)
Universitas Muhammadiyah Berau,Bisnis Digital (S1)
Universitas Muhammadiyah Berau,Ekonomi Pembangunan (S1)
Universitas Muhammadiyah Berau,Konservasi Biologi (S1)
Universitas Muhammadiyah Berau,Manajemen (S2)
Universitas Muhammadiyah Berau,Manajemen (S1)
Universitas Muhammadiyah Berau,Perencanaan Wilayah dan Kota (S1)
Universitas Muhammadiyah Berau,Teknik Lingkungan (S1)
Universitas Muhammadiyah Berau,Teknik Sipil (S1)
Sekolah Tinggi Ilmu Kesehatan Tamalatea Makassar,Kesehatan Masyarakat (S2)
Sekolah Tinggi Ilmu Kesehatan Tamalatea Makassar,Kesehatan Masyarakat (S1)
STIKES Nurliana Medan,Farmasi (S1)
STIKES Nurliana Medan,Ilmu Kesehatan Masyarakat (S1)
STIKES Panakkukang,Administrasi Rumah Sakit (S1)
STIKES Panakkukang,Ilmu Keperawatan (S1)
STIKES Panakkukang,Keperawatan (D3)
STIKES Panakkukang,Perekam Dan Informasi Kesehatan (D3)
STIKES Panakkukang,Profesi Ners (Profesi)
Universitas Alkhairaat,Agrobisnis Perikanan (S1)
Universitas Alkhairaat,Agroteknologi (S1)
Universitas Alkhairaat,Ekonomi Syari'ah (S1)
Universitas Alkhairaat,Hukum Keluarga (Ahwalus Syakhsiyah) (S1)
Universitas Alkhairaat,Ilmu Manajemen (S2)
Universitas Alkhairaat,Ilmu Pertanian (S2)
Universitas Alkhairaat,Kedokteran (S1)
Universitas Alkhairaat,Kewirausahaan (S1)
Universitas Alkhairaat,Manajemen (S1)
Universitas Alkhairaat,Pendidikan Agama Islam (PAI) (S1)
Universitas Alkhairaat,Pendidikan Bahasa Arab (S1)
Universitas Alkhairaat,Pendidikan Bahasa Dan Sastra Indonesia (S1)
Universitas Alkhairaat,Pendidikan Matematika (S1)
Universitas Alkhairaat,Pendidikan Teknologi Informasi (S1)
Universitas Alkhairaat,Profesi Dokter (Profesi)
Universitas Alkhairaat,Sastra Arab (S1)
Universitas Alkhairaat,Sastra Indonesia (S1)
Universitas Alkhairaat,Sumber Daya Akuatik (S1)
Universitas Alkhairaat,Teknologi Hasil Pertanian (S1)
Akademi Keperawatan Yayasan Jalan Kimia,Keperawatan (D3)
STMIK Bina Mulia,Sistem Informasi (S1)
STMIK Bina Mulia,Teknik Informatika (S1)
Poltekkes Kemenkes Mataram,Gizi (D3)
Poltekkes Kemenkes Mataram,Gizi dan Dietetika (D4)
Poltekkes Kemenkes Mataram,Kebidanan (D4)
Poltekkes Kemenkes Mataram,Kebidanan (D3)
Poltekkes Kemenkes Mataram,Keperawatan (D3)
Poltekkes Kemenkes Mataram,Keperawatan (D4)
Poltekkes Kemenkes Mataram,Keperawatan (Kampus Bima) (D4)
Poltekkes Kemenkes Mataram,Keperawatan (Kampus Bima) (D3)
Poltekkes Kemenkes Mataram,Pendidikan Profesi Bidan (Profesi)
Poltekkes Kemenkes Mataram,Pendidikan Profesi Ners (Profesi)
Poltekkes Kemenkes Mataram,Teknologi Laboratorium Medis (D4)
Poltekkes Kemenkes Mataram,Teknologi Laboratorium Medis (D3)
Universitas Tidar,Agribisnis (S1)
Universitas Tidar,Agroteknologi (S1)
Universitas Tidar,Akuakultur (S1)
Universitas Tidar,Akuntansi (D3)
Universitas Tidar,Akuntansi (S1)
Universitas Tidar,Akuntansi Perpajakan (D4)
Universitas Tidar,Ekonomi Pembangunan (S1)
Universitas Tidar,Farmasi (D3)
Universitas Tidar,Gizi (S1)
Universitas Tidar,Hukum (S1)
Universitas Tidar,Ilmu Administrasi Negara (S1)
Universitas Tidar,Ilmu Komunikasi (S1)
Universitas Tidar,Manajemen (S1)
Universitas Tidar,Pariwisata (S1)
Universitas Tidar,Pendidikan Bahasa Dan Sastra Indonesia (S1)
Universitas Tidar,Pendidikan Bahasa Indonesia (S2)
Universitas Tidar,Pendidikan Bahasa Inggris (S2)
Universitas Tidar,Pendidikan Bahasa Inggris (S1)
Universitas Tidar,Pendidikan Biologi (S1)
Universitas Tidar,Pendidikan IPA (S1)
Universitas Tidar,Pendidikan Matematika (S1)
Universitas Tidar,Pendidikan Profesi Guru (Profesi)
Universitas Tidar,Peternakan (S1)
Universitas Tidar,Teknik Elektro (S1)
Universitas Tidar,Teknik Industri (S1)
Universitas Tidar,Teknik Mekatronika (S1)
Universitas Tidar,Teknik Mesin (S1)
Universitas Tidar,Teknik Mesin (D3)
Universitas Tidar,Teknik Sipil (S1)
Universitas Tidar,Teknologi Informasi (S1)
Universitas Tidar,Teknologi Pangan (S1)
Universitas Tidar,Teknologi Rekayasa Perancangan Manufaktur (D4)
Sekolah Tinggi Ilmu Tarbiyah Manggala,Ekonomi Syariah (S1)
Sekolah Tinggi Ilmu Tarbiyah Manggala,Manajemen Pendidikan Islam (S1)
STIKES Perintis Padang,Analis Kesehatan (D3)
STIKES Perintis Padang,Analis Kesehatan (D4)
STIKES Perintis Padang,Gizi (D3)
STIKES Perintis Padang,Gizi (S1)
STIKES Perintis Padang,Ilmu Keperawatan (S1)
STIKES Perintis Padang,Kebidanan (D3)
STIKES Perintis Padang,Keperawatan (D3)
STIKES Perintis Padang,Ners (Profesi)
STAIN Pontianak,Bahasa dan Sastra Arab (S1)
STAIN Pontianak,Bimbingan dan Konseling Islam (S1)
STAIN Pontianak,Ekonomi Syariah (S1)
STAIN Pontianak,Hukum Ekonomi Syariah (Muamalah) (S1)
STAIN Pontianak,Hukum Keluarga (Akhwal Syahsiyyah) (S1)
STAIN Pontianak,Ilmu Al-Quran dan Tafsir (S1)
STAIN Pontianak,Komunikasi dan Penyiaran Islam (S1)
STAIN Pontianak,Manajemen Dakwah (S1)
STAIN Pontianak,Pendidikan Agama Islam (S2)
STAIN Pontianak,Pendidikan Agama Islam (S1)
STAIN Pontianak,Pendidikan Bahasa Arab (S1)
STAIN Pontianak,Pendidikan Guru Madrasah Ibtidaiyah (S1)
STAIN Pontianak,Pendidikan Guru Raudhatul Athfal (PGRA) (S1)
STAIN Pontianak,Perbankan Syariah (S1)
Sekolah Tinggi Ilmu Syariah Darusy Syafa'ah Lampung Tengah,Ekonomi Syariah (S1)
Sekolah Tinggi Ilmu Syariah Darusy Syafa'ah Lampung Tengah,Hukum Keluarga Islam (Al-Akhwal As-Syahsiyah) (S1)
Institut Agama Islam Negeri Kediri,Akuntansi Syariah (S1)
Institut Agama Islam Negeri Kediri,Aqidah dan Filsafat Islam (S1)
Institut Agama Islam Negeri Kediri,Ekonomi Syariah (S2)
Institut Agama Islam Negeri Kediri,Ekonomi Syariah (S1)
Institut Agama Islam Negeri Kediri,Hukum Ekonomi Syariah (Muamalah) (S1)
Institut Agama Islam Negeri Kediri,Hukum Keluarga Islam (Ahwal Syakhshiyyah) (S2)
Institut Agama Islam Negeri Kediri,Hukum Keluarga Islam (Ahwal Syakhshiyyah) (S1)
Institut Agama Islam Negeri Kediri,Hukum Tatanegara (Siyasah Syar'iyyah) (S1)
Institut Agama Islam Negeri Kediri,Ilmu Al-Qur'an dan Tafsir (S2)
Institut Agama Islam Negeri Kediri,Ilmu al-Quran dan Tafsir (S1)
Institut Agama Islam Negeri Kediri,Ilmu Hadis (S1)
Institut Agama Islam Negeri Kediri,Jurnalistik Islam (S1)
Institut Agama Islam Negeri Kediri,Komunikasi dan Penyiaran Islam (S1)
Institut Agama Islam Negeri Kediri,Manajemen Bisnis Syariah (S1)
Institut Agama Islam Negeri Kediri,Manajemen Haji dan Umrah (S1)
Institut Agama Islam Negeri Kediri,Manajemen Pendidikan Islam (S2)
Institut Agama Islam Negeri Kediri,Manajemen Pendidikan Islam (S1)
Institut Agama Islam Negeri Kediri,Pendidikan Agama Islam (S1)
Institut Agama Islam Negeri Kediri,Pendidikan Agama Islam (S2)
Institut Agama Islam Negeri Kediri,Pendidikan Bahasa Arab (S1)
Institut Agama Islam Negeri Kediri,Pendidikan Bahasa Arab (S2)
Institut Agama Islam Negeri Kediri,Pendidikan Guru Madrasah Ibtidaiyah (S1)
Institut Agama Islam Negeri Kediri,Pendidikan Profesi Guru (Profesi)
Institut Agama Islam Negeri Kediri,Perbankan Syariah (S1)
Institut Agama Islam Negeri Kediri,Psikologi Islam (S1)
Institut Agama Islam Negeri Kediri,Sosiologi Agama (S1)
Institut Agama Islam Negeri Kediri,Studi Agama Agama (S1)
Institut Agama Islam Negeri Kediri,Studi Islam (S3)
Institut Agama Islam Negeri Kediri,Tadris Bahasa Indonesia (S1)
Institut Agama Islam Negeri Kediri,Tadris Bahasa Inggris (S1)
Institut Agama Islam Negeri Kediri,Tadris Bahasa Inggris (S2)
Institut Agama Islam Negeri Kediri,Tadris IPA (S1)
Institut Agama Islam Negeri Kediri,Tadris Matematika (S1)
Institut Agama Islam Negeri Kediri,Tasawuf dan Psikoterapi (S1)
Sekolah Tinggi Ilmu Ekonomi Makassar Maju,Akuntansi (S1)
Sekolah Tinggi Ilmu Ekonomi Makassar Maju,Bisnis Digital (S1)
Sekolah Tinggi Ilmu Ekonomi Makassar Maju,Manajemen (S1)
Akademi Teknik Adi Karya,Teknik Elektronika (D3)
Akademi Teknik Adi Karya,Teknik Sipil (D3)
Politeknik Pembangunan Pertanian Medan,Penyuluhan Perkebunan Presisi (D4)
Politeknik Pembangunan Pertanian Medan,Penyuluhan Pertanian Berkelanjutan (D4)
Politeknik Pembangunan Pertanian Medan,Teknologi Produksi Tanaman Perkebunan (D4)
Sekolah Tinggi Ilmu Tarbiyah Hidayatunnajah Bekasi,Pendidikan Bahasa Arab (S1)
Sekolah Tinggi Ilmu Tarbiyah Hidayatunnajah Bekasi,Pendidikan Guru Madrasah Ibtidaiyah (S1)
Sekolah Tinggi Ilmu Tarbiyah Assa'idiyyah Cipanas Cianjur,Pendidikan Guru Madrasah Ibtidaiyah (S1)
Sekolah Tinggi Ilmu Tarbiyah Assa'idiyyah Cipanas Cianjur,Pendidikan Islam Anak Usia Dini (S1)
Institut Darul Ulum Sarolangun,Hukum Tatanegara (Siyasah Syar'iyyah) (S1)
Institut Darul Ulum Sarolangun,Manajemen Pendidikan Islam (S1)
Institut Darul Ulum Sarolangun,Pendidikan Agama Islam (S1)
Institut Darul Ulum Sarolangun,Pendidikan Islam Anak Usia Dini (S1)
Institut Darul Ulum Sarolangun,Perbankan Syariah (S1)
Institut Darul Ulum Sarolangun,Psikologi Islam (S1)
Institut Darul Ulum Sarolangun,Tadris Matematika (S1)
Institut Pendidikan Indonesia Garut,Pendidikan Bahasa dan Sastra Indonesia (S2)
Institut Pendidikan Indonesia Garut,Pendidikan Bahasa dan Sastra Indonesia (S1)
Institut Pendidikan Indonesia Garut,Pendidikan Bahasa Inggris (S1)
Institut Pendidikan Indonesia Garut,Pendidikan Biologi (S1)
Institut Pendidikan Indonesia Garut,Pendidikan Fisika (S1)
Institut Pendidikan Indonesia Garut,Pendidikan Guru Sekolah Dasar (S1)
Institut Pendidikan Indonesia Garut,Pendidikan IPS (S1)
Institut Pendidikan Indonesia Garut,Pendidikan Matematika (S2)
Institut Pendidikan Indonesia Garut,Pendidikan Matematika (S1)
Institut Pendidikan Indonesia Garut,Pendidikan Pancasila dan Kewarganegaraan (S1)
Institut Pendidikan Indonesia Garut,Pendidikan Profesi Guru (Profesi)
Institut Pendidikan Indonesia Garut,Pendidikan Teknologi Informasi (S1)
Institut Pendidikan Indonesia Garut,Sistem Informasi (S1)
Institut Pendidikan Indonesia Garut,Teknologi Pendidikan (S2)
Sekolah Tinggi Bahasa Asing Cirebon,Sastra Inggris (S1)
Sekolah Tinggi Bahasa Asing Cirebon,Sastra Jepang (S1)
Sekolah Tinggi Ilmu Ekonomi Harapan Bangsa,Akuntansi (D3)
Sekolah Tinggi Ilmu Ekonomi Harapan Bangsa,Akuntansi (S1)
Sekolah Tinggi Ilmu Ekonomi Harapan Bangsa,Manajemen (S1)
Sekolah Tinggi Ilmu Ekonomi Harapan Bangsa,Manajemen (S2)
Sekolah Tinggi Ilmu Ekonomi Harapan Bangsa,Manajemen Perusahaan (D3)
Politeknik Telkom,Komputerisasi Akuntansi (D3)
Politeknik Telkom,Manajemen Informatika (D3)
Politeknik Telkom,Perhotelan (D3)
Politeknik Telkom,Teknik Komputer (D3)
Universitas 17 Agustus 1945 Semarang,Administrasi Bisnis (S1)
Universitas 17 Agustus 1945 Semarang,Administrasi Bisnis (D3)
Universitas 17 Agustus 1945 Semarang,Administrasi Publik (S2)
Universitas 17 Agustus 1945 Semarang,Administrasi Publik (S1)
Universitas 17 Agustus 1945 Semarang,Akuntansi (S1)
Universitas 17 Agustus 1945 Semarang,Arsitektur (S1)
Universitas 17 Agustus 1945 Semarang,Bahasa Belanda (D3)
Universitas 17 Agustus 1945 Semarang,Bahasa Inggris (D1)
Universitas 17 Agustus 1945 Semarang,Bahasa Inggris (D3)
Universitas 17 Agustus 1945 Semarang,Bahasa Inggris (S1)
Universitas 17 Agustus 1945 Semarang,Bahasa Jepang (D3)
Universitas 17 Agustus 1945 Semarang,Bisnis Digital (S1)
Universitas 17 Agustus 1945 Semarang,Hukum (S3)
Universitas 17 Agustus 1945 Semarang,Hukum (S2)
Universitas 17 Agustus 1945 Semarang,Hukum (S1)
Universitas 17 Agustus 1945 Semarang,Kenotariatan (S2)
Universitas 17 Agustus 1945 Semarang,Manajemen (S1)
Universitas 17 Agustus 1945 Semarang,Manajemen (S2)
Universitas 17 Agustus 1945 Semarang,Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa (S1)
Universitas 17 Agustus 1945 Semarang,Teknik Kimia (S1)
Universitas 17 Agustus 1945 Semarang,Teknik Sipil (S2)
Universitas 17 Agustus 1945 Semarang,Teknik Sipil (S1)
Universitas 17 Agustus 1945 Semarang,Teknologi Hasil Pertanian (S1)
STAIN Surakarta,Komunikasi Penyiaran Islam (S1)
STIA-Lembaga Administrasi Negara Makassar,Administrasi Bisnis Sektor Publik (D4)
STIA-Lembaga Administrasi Negara Makassar,Administrasi Negara (S1)
STIA-Lembaga Administrasi Negara Makassar,Administrasi Niaga (S1)
STIA-Lembaga Administrasi Negara Makassar,Administrasi Pembangunan Negara (D4)
STIA-Lembaga Administrasi Negara Makassar,Administrasi Pembangunan Negara (S2)
STIA-Lembaga Administrasi Negara Makassar,Ilmu Administrasi (S2)
STIA-Lembaga Administrasi Negara Makassar,Manajemen Sumber Daya Manusia Aparatur (D4)
Sekolah Tinggi Pertanian Haji Agus Salim,Budidaya Pertanian (D3)
Sekolah Tinggi Teologia Kabar Baik,Teologi (Akademik) (S1)
Sekolah Tinggi Manajemen Risiko Dan Asuransi,Asuransi (D3)
Sekolah Tinggi Manajemen Risiko Dan Asuransi,Asuransi Jiwa (D3)
Sekolah Tinggi Manajemen Risiko Dan Asuransi,Manajemen (S1)
Sekolah Tinggi Ilmu Kesehatan Payung Negeri,Ilmu Keperawatan (S1)
Sekolah Tinggi Ilmu Kesehatan Payung Negeri,Ilmu Kesehatan Masyarakat (S1)
Sekolah Tinggi Ilmu Kesehatan Payung Negeri,Kebidanan (S1)
Sekolah Tinggi Ilmu Kesehatan Payung Negeri,Kebidanan (D3)
Sekolah Tinggi Ilmu Kesehatan Payung Negeri,Keperawatan (D3)
Sekolah Tinggi Ilmu Kesehatan Payung Negeri,Pendidikan Profesi Bidan (Profesi)
Sekolah Tinggi Ilmu Kesehatan Payung Negeri,Profesi Ners (Profesi)
Sekolah Tinggi Ilmu Kesehatan Rajawali,Analis Kesehatan (D3)
Sekolah Tinggi Ilmu Kesehatan Rajawali,Farmasi (S1)
Sekolah Tinggi Ilmu Kesehatan Rajawali,Ilmu Keperawatan (S1)
Sekolah Tinggi Ilmu Kesehatan Rajawali,Kebidanan (D3)
Sekolah Tinggi Ilmu Kesehatan Rajawali,Kebidanan (S1)
Sekolah Tinggi Ilmu Kesehatan Rajawali,Pendidikan Profesi Bidan (Profesi)
Sekolah Tinggi Ilmu Kesehatan Rajawali,Profesi Ners (Profesi)
Sekolah Tinggi Ilmu Kesehatan Rajawali,Teknologi Laboratorium Medik (D4)
STMIK Subang,Komputerisasi Akuntansi (D3)
STMIK Subang,Manajemen Informatika (D3)
STMIK Subang,Teknik Informatika (S1)
STMIK Subang,Teknik Komputer dan Jaringan (D4)
Politeknik Indonusa Surakarta,Bisnis Dan Manajemen Ritel (D4)
Politeknik Indonusa Surakarta,Farmasi (D3)
Politeknik Indonusa Surakarta,Komunikasi Massa (D3)
Politeknik Indonusa Surakarta,Manajemen Informasi Kesehatan (D4)
Politeknik Indonusa Surakarta,Manajemen Informatika (D3)
Politeknik Indonusa Surakarta,Mesin Otomotif (D3)
Politeknik Indonusa Surakarta,Perhotelan (D3)
Politeknik Indonusa Surakarta,Produksi Media (D4)
Politeknik Indonusa Surakarta,Sistem Informasi (D3)
Politeknik Indonusa Surakarta,Teknologi Laboratorium Medis (D4)
Politeknik Indonusa Surakarta,Teknologi Otomotif (D3)
Politeknik Indonusa Surakarta,Teknologi Rekayasa Otomotif (D4)
Politeknik Indonusa Surakarta,Teknologi Rekayasa Perangkat Lunak (D4)
STIKES Payung Negeri Aceh Darussalam,Kebidanan (D3)
STIKES Payung Negeri Aceh Darussalam,Kesehatan Masyarakat (S1)
Akademi Keperawatan Mamba ul Ulum Surakarta,Keperawatan (D3)
Akademi Teknologi Warga Surakarta,Kimia Tekstil (D3)
Akademi Teknologi Warga Surakarta,Teknik Elektronika (D3)
Akademi Teknologi Warga Surakarta,Teknik Mesin (D3)
STIT Al-Hikmah Tebing Tinggi Sumatera Utara,Ekonomi Syariah (S1)
STIT Al-Hikmah Tebing Tinggi Sumatera Utara,Hukum Pidana Islam (Jinayah) (S1)
STIT Al-Hikmah Tebing Tinggi Sumatera Utara,Pendidikan Agama Islam (S1)
STIT Al-Hikmah Tebing Tinggi Sumatera Utara,Pendidikan Guru Madrasah Ibtidaiyah (S1)
STIT Al-Hikmah Tebing Tinggi Sumatera Utara,Pendidikan Islam Anak Usia Dini (S1)
STIT Al-Hikmah Tebing Tinggi Sumatera Utara,Tadris Matematika (S1)
Sekolah Tinggi Ilmu Hukum Lubuk Sikaping,Ilmu Hukum (S1)
Akademi Kebidanan Sari Husada,Kebidanan (D3)
Sekolah Tinggi Teknik Surabaya,Desain Komunikasi Visual (S1)
Sekolah Tinggi Teknik Surabaya,Desain Produk (S1)
Sekolah Tinggi Teknik Surabaya,Informatika (S1)
Sekolah Tinggi Teknik Surabaya,Sistem Informasi (D3)
Sekolah Tinggi Teknik Surabaya,Sistem Informasi (S1)
Sekolah Tinggi Teknik Surabaya,Teknik Elektro (S1)
Sekolah Tinggi Teknik Surabaya,Teknik Industri (S1)
Sekolah Tinggi Teknik Surabaya,Teknologi Informasi (S2)
STIT Darussalimin Nahdlatul Wathan Praya Lombok Tengah Nusa Tenggara Barat,Pendidikan Agama Islam (S1)
STIT Darussalimin Nahdlatul Wathan Praya Lombok Tengah Nusa Tenggara Barat,Pendidikan Bahasa Arab (S1)
STIT Darussalimin Nahdlatul Wathan Praya Lombok Tengah Nusa Tenggara Barat,Pendidikan Guru Madrasah Ibtidaiyah (S1)
Sekolah Tinggi Ekonomi dan Bisnis Islam Badri Mashduqi,Manajemen Bisnis Syariah (S1)
Sekolah Tinggi Ekonomi dan Bisnis Islam Badri Mashduqi,Manajemen Haji dan Umrah (S1)
STIKES Nauli Husada,Kebidanan (D3)
STIKES Nauli Husada,Keperawatan (S1)
STIKES Nauli Husada,Keperawatan (D3)
STIKES Nauli Husada,Kesehatan Masyarakat (S1)
Sekolah Tinggi Ilmu Ekonomi Swadaya Manado,Keuangan Dan Perbankan (D3)
Sekolah Tinggi Ilmu Ekonomi Swadaya Manado,Manajemen (S1)
Sekolah Tinggi Bahasa Asing Widya Dharma Palembang,Sastra Inggris (S1)
Akademi Sekretari Dan Manajemen BSI Bandung,Manajemen Perusahaan (D3)
Akademi Sekretari Dan Manajemen BSI Bandung,Sekretari (D3)
Akademi Akuntansi Profesional Indonesia,Akuntansi (D3)
Universitas Swadaya Gunung Jati,Administrasi Publik (S1)
Universitas Swadaya Gunung Jati,Administrasi Publik (S2)
Universitas Swadaya Gunung Jati,Agribisnis (S1)
Universitas Swadaya Gunung Jati,Agronomi (S2)
Universitas Swadaya Gunung Jati,Agroteknologi (S1)
Universitas Swadaya Gunung Jati,Akuntansi (S1)
Universitas Swadaya Gunung Jati,Akuntansi (S2)
Universitas Swadaya Gunung Jati,Desain Komunikasi Visual (S1)
Universitas Swadaya Gunung Jati,Hukum (S2)
Universitas Swadaya Gunung Jati,Hukum (S1)
Universitas Swadaya Gunung Jati,Hukum (S3)
Universitas Swadaya Gunung Jati,Ilmu Administrasi (S2)
Universitas Swadaya Gunung Jati,Ilmu Administrasi Negara (S1)
Universitas Swadaya Gunung Jati,Ilmu Hukum (S2)
Universitas Swadaya Gunung Jati,Ilmu Hukum (S1)
Universitas Swadaya Gunung Jati,Ilmu Komunikasi (S1)
Universitas Swadaya Gunung Jati,Kedokteran (S1)
Universitas Swadaya Gunung Jati,Kewirausahaan (S1)
Universitas Swadaya Gunung Jati,Manajemen (S1)
Universitas Swadaya Gunung Jati,Manajemen (S2)
Universitas Swadaya Gunung Jati,Pendidikan Bahasa Dan Sastra Indonesia (S1)
Universitas Swadaya Gunung Jati,Pendidikan Bahasa Indonesia (S2)
Universitas Swadaya Gunung Jati,Pendidikan Bahasa Inggris (S1)
Universitas Swadaya Gunung Jati,Pendidikan Dokter (S1)
Universitas Swadaya Gunung Jati,Pendidikan Ekonomi (S1)
Universitas Swadaya Gunung Jati,Pendidikan Guru Sekolah Dasar (S1)
Universitas Swadaya Gunung Jati,Pendidikan Matematika (S1)
Universitas Swadaya Gunung Jati,Pendidikan Matematika (S2)
